title,type,author,hits,country,url
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
To My Dear and Loving Husband,Poem,Anne Bradstreet,20,United States,https://www.poets.org/poetsorg/poem/my-dear-and-loving-husband
Verses Upon the Burning of Our House,Poem,Anne Bradstreet,13,United States,https://www.poets.org/poetsorg/poem/verses-upon-burning-our-house
Verses Upon the Burning of Our House,Poem,Anne Bradstreet,13,United States,https://www.poets.org/poetsorg/poem/verses-upon-burning-our-house
Verses Upon the Burning of Our House,Poem,Anne Bradstreet,13,United States,https://www.poets.org/poetsorg/poem/verses-upon-burning-our-house
Verses Upon the Burning of Our House,Poem,Anne Bradstreet,13,United States,https://www.poets.org/poetsorg/poem/verses-upon-burning-our-house
Verses Upon the Burning of Our House,Poem,Anne Bradstreet,13,United States,https://www.poets.org/poetsorg/poem/verses-upon-burning-our-house
Verses Upon the Burning of Our House,Poem,Anne Bradstreet,13,United States,https://www.poets.org/poetsorg/poem/verses-upon-burning-our-house
Verses Upon the Burning of Our House,Poem,Anne Bradstreet,13,United States,https://www.poets.org/poetsorg/poem/verses-upon-burning-our-house
Verses Upon the Burning of Our House,Poem,Anne Bradstreet,13,United States,https://www.poets.org/poetsorg/poem/verses-upon-burning-our-house
Verses Upon the Burning of Our House,Poem,Anne Bradstreet,13,United States,https://www.poets.org/poetsorg/poem/verses-upon-burning-our-house
Verses Upon the Burning of Our House,Poem,Anne Bradstreet,13,United States,https://www.poets.org/poetsorg/poem/verses-upon-burning-our-house
Verses Upon the Burning of Our House,Poem,Anne Bradstreet,13,United States,https://www.poets.org/poetsorg/poem/verses-upon-burning-our-house
Verses Upon the Burning of Our House,Poem,Anne Bradstreet,13,United States,https://www.poets.org/poetsorg/poem/verses-upon-burning-our-house
Verses Upon the Burning of Our House,Poem,Anne Bradstreet,13,United States,https://www.poets.org/poetsorg/poem/verses-upon-burning-our-house
The Author to Her Book,Poem,Anne Bradstreet,6,United States,https://www.poets.org/poetsorg/poem/author-her-book
The Author to Her Book,Poem,Anne Bradstreet,6,United States,https://www.poets.org/poetsorg/poem/author-her-book
The Author to Her Book,Poem,Anne Bradstreet,6,United States,https://www.poets.org/poetsorg/poem/author-her-book
The Author to Her Book,Poem,Anne Bradstreet,6,United States,https://www.poets.org/poetsorg/poem/author-her-book
The Author to Her Book,Poem,Anne Bradstreet,6,United States,https://www.poets.org/poetsorg/poem/author-her-book
The Author to Her Book,Poem,Anne Bradstreet,6,United States,https://www.poets.org/poetsorg/poem/author-her-book
On Being Brought from Africa to America,Poem,Phyllis Wheatley,8,United States,https://www.poets.org/poetsorg/poem/being-brought-africa-america
On Being Brought from Africa to America,Poem,Phyllis Wheatley,8,United States,https://www.poets.org/poetsorg/poem/being-brought-africa-america
On Being Brought from Africa to America,Poem,Phyllis Wheatley,8,United States,https://www.poets.org/poetsorg/poem/being-brought-africa-america
On Being Brought from Africa to America,Poem,Phyllis Wheatley,8,United States,https://www.poets.org/poetsorg/poem/being-brought-africa-america
On Being Brought from Africa to America,Poem,Phyllis Wheatley,8,United States,https://www.poets.org/poetsorg/poem/being-brought-africa-america
On Being Brought from Africa to America,Poem,Phyllis Wheatley,8,United States,https://www.poets.org/poetsorg/poem/being-brought-africa-america
On Being Brought from Africa to America,Poem,Phyllis Wheatley,8,United States,https://www.poets.org/poetsorg/poem/being-brought-africa-america
On Being Brought from Africa to America,Poem,Phyllis Wheatley,8,United States,https://www.poets.org/poetsorg/poem/being-brought-africa-america
To His Excellency General Washington,Poem,Phyllis Wheatley,6,United States,https://www.poets.org/poetsorg/poem/his-excellency-general-washington
To His Excellency General Washington,Poem,Phyllis Wheatley,6,United States,https://www.poets.org/poetsorg/poem/his-excellency-general-washington
To His Excellency General Washington,Poem,Phyllis Wheatley,6,United States,https://www.poets.org/poetsorg/poem/his-excellency-general-washington
To His Excellency General Washington,Poem,Phyllis Wheatley,6,United States,https://www.poets.org/poetsorg/poem/his-excellency-general-washington
To His Excellency General Washington,Poem,Phyllis Wheatley,6,United States,https://www.poets.org/poetsorg/poem/his-excellency-general-washington
To His Excellency General Washington,Poem,Phyllis Wheatley,6,United States,https://www.poets.org/poetsorg/poem/his-excellency-general-washington
The Indian Burying Ground,Poem,Philip Freneau,10,United States,https://www.poetryfoundation.org/poems/46094/the-indian-burying-ground
The Indian Burying Ground,Poem,Philip Freneau,10,United States,https://www.poetryfoundation.org/poems/46094/the-indian-burying-ground
The Indian Burying Ground,Poem,Philip Freneau,10,United States,https://www.poetryfoundation.org/poems/46094/the-indian-burying-ground
The Indian Burying Ground,Poem,Philip Freneau,10,United States,https://www.poetryfoundation.org/poems/46094/the-indian-burying-ground
The Indian Burying Ground,Poem,Philip Freneau,10,United States,https://www.poetryfoundation.org/poems/46094/the-indian-burying-ground
The Indian Burying Ground,Poem,Philip Freneau,10,United States,https://www.poetryfoundation.org/poems/46094/the-indian-burying-ground
The Indian Burying Ground,Poem,Philip Freneau,10,United States,https://www.poetryfoundation.org/poems/46094/the-indian-burying-ground
The Indian Burying Ground,Poem,Philip Freneau,10,United States,https://www.poetryfoundation.org/poems/46094/the-indian-burying-ground
The Indian Burying Ground,Poem,Philip Freneau,10,United States,https://www.poetryfoundation.org/poems/46094/the-indian-burying-ground
The Indian Burying Ground,Poem,Philip Freneau,10,United States,https://www.poetryfoundation.org/poems/46094/the-indian-burying-ground
The Wild Honeysuckle,Poem,Philip Freneau,9,United States,https://www.poets.org/poetsorg/poem/wild-honeysuckle
The Wild Honeysuckle,Poem,Philip Freneau,9,United States,https://www.poets.org/poetsorg/poem/wild-honeysuckle
The Wild Honeysuckle,Poem,Philip Freneau,9,United States,https://www.poets.org/poetsorg/poem/wild-honeysuckle
The Wild Honeysuckle,Poem,Philip Freneau,9,United States,https://www.poets.org/poetsorg/poem/wild-honeysuckle
The Wild Honeysuckle,Poem,Philip Freneau,9,United States,https://www.poets.org/poetsorg/poem/wild-honeysuckle
The Wild Honeysuckle,Poem,Philip Freneau,9,United States,https://www.poets.org/poetsorg/poem/wild-honeysuckle
The Wild Honeysuckle,Poem,Philip Freneau,9,United States,https://www.poets.org/poetsorg/poem/wild-honeysuckle
The Wild Honeysuckle,Poem,Philip Freneau,9,United States,https://www.poets.org/poetsorg/poem/wild-honeysuckle
The Wild Honeysuckle,Poem,Philip Freneau,9,United States,https://www.poets.org/poetsorg/poem/wild-honeysuckle
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
Thanatopsis,Poem,William Cullen Bryant,38,United States,https://www.poets.org/poetsorg/poem/thanatopsis
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
To a Waterfowl,Poem,William Cullen Bryant,18,United States,https://www.poets.org/poetsorg/poem/waterfowl
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
The Legend of Sleepy Hollow,Short Story,Washington Irving,34,United States,http://www.eastoftheweb.com/short-stories/UBooks/LegSle.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
Rip van Winkle,Short Story,Washington Irving,30,United States,http://www.eastoftheweb.com/short-stories/UBooks/RipVan.shtml
The Devil and Tom Walker,Short Story,Washington Irving,10,United States,http://www.pagebypagebooks.com/Washington_Irving/The_Devil_And_Tom_Walker/The_Devil_And_Tom_Walker_p1.html
The Devil and Tom Walker,Short Story,Washington Irving,10,United States,http://www.pagebypagebooks.com/Washington_Irving/The_Devil_And_Tom_Walker/The_Devil_And_Tom_Walker_p1.html
The Devil and Tom Walker,Short Story,Washington Irving,10,United States,http://www.pagebypagebooks.com/Washington_Irving/The_Devil_And_Tom_Walker/The_Devil_And_Tom_Walker_p1.html
The Devil and Tom Walker,Short Story,Washington Irving,10,United States,http://www.pagebypagebooks.com/Washington_Irving/The_Devil_And_Tom_Walker/The_Devil_And_Tom_Walker_p1.html
The Devil and Tom Walker,Short Story,Washington Irving,10,United States,http://www.pagebypagebooks.com/Washington_Irving/The_Devil_And_Tom_Walker/The_Devil_And_Tom_Walker_p1.html
The Devil and Tom Walker,Short Story,Washington Irving,10,United States,http://www.pagebypagebooks.com/Washington_Irving/The_Devil_And_Tom_Walker/The_Devil_And_Tom_Walker_p1.html
The Devil and Tom Walker,Short Story,Washington Irving,10,United States,http://www.pagebypagebooks.com/Washington_Irving/The_Devil_And_Tom_Walker/The_Devil_And_Tom_Walker_p1.html
The Devil and Tom Walker,Short Story,Washington Irving,10,United States,http://www.pagebypagebooks.com/Washington_Irving/The_Devil_And_Tom_Walker/The_Devil_And_Tom_Walker_p1.html
The Devil and Tom Walker,Short Story,Washington Irving,10,United States,http://www.pagebypagebooks.com/Washington_Irving/The_Devil_And_Tom_Walker/The_Devil_And_Tom_Walker_p1.html
The Devil and Tom Walker,Short Story,Washington Irving,10,United States,http://www.pagebypagebooks.com/Washington_Irving/The_Devil_And_Tom_Walker/The_Devil_And_Tom_Walker_p1.html
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
The Chambered Nautilus,Poem,Oliver Wendell Holmes,17,United States,https://www.poets.org/poetsorg/poem/chambered-nautilus
Old Ironsides,Poem,Oliver Wendell Holmes,12,United States,https://www.poets.org/poetsorg/poem/old-ironsides
Old Ironsides,Poem,Oliver Wendell Holmes,12,United States,https://www.poets.org/poetsorg/poem/old-ironsides
Old Ironsides,Poem,Oliver Wendell Holmes,12,United States,https://www.poets.org/poetsorg/poem/old-ironsides
Old Ironsides,Poem,Oliver Wendell Holmes,12,United States,https://www.poets.org/poetsorg/poem/old-ironsides
Old Ironsides,Poem,Oliver Wendell Holmes,12,United States,https://www.poets.org/poetsorg/poem/old-ironsides
Old Ironsides,Poem,Oliver Wendell Holmes,12,United States,https://www.poets.org/poetsorg/poem/old-ironsides
Old Ironsides,Poem,Oliver Wendell Holmes,12,United States,https://www.poets.org/poetsorg/poem/old-ironsides
Old Ironsides,Poem,Oliver Wendell Holmes,12,United States,https://www.poets.org/poetsorg/poem/old-ironsides
Old Ironsides,Poem,Oliver Wendell Holmes,12,United States,https://www.poets.org/poetsorg/poem/old-ironsides
Old Ironsides,Poem,Oliver Wendell Holmes,12,United States,https://www.poets.org/poetsorg/poem/old-ironsides
Old Ironsides,Poem,Oliver Wendell Holmes,12,United States,https://www.poets.org/poetsorg/poem/old-ironsides
Old Ironsides,Poem,Oliver Wendell Holmes,12,United States,https://www.poets.org/poetsorg/poem/old-ironsides
The Rhodora,Poem,Ralph Waldo Emerson,8,United States,https://emersoncentral.com/texts/poems/the-rhodora/
The Rhodora,Poem,Ralph Waldo Emerson,8,United States,https://emersoncentral.com/texts/poems/the-rhodora/
